Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
b'J',430.0,125.0,20.0,0.0,14.35,b'Mon',b'VF'
b'J',428.0,57.0,20.0,0.0,14.2833333333333,b'Mon',b'VF'
b'J',425.0,129.0,20.0,2.0,12.9166666666667,b'Mon',b'VF'
b'J',418.0,130.0,20.0,3.0,17.2,b'Fri',b'VF'
b'J',419.0,58.0,20.0,0.0,13.5333333333333,b'Mon',b'VF'
b'J',425.0,29.0,20.0,0.0,21.0833333333333,b'Sun',b'VF'
b'J',423.0,27.0,20.0,0.0,21.1,b'Sun',b'VF'
b'J',423.0,29.0,20.0,0.0,21.1166666666667,b'Sun',b'VF'
b'J',430.0,27.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',431.0,26.0,20.0,0.0,21.0833333333333,b'Sun',b'VF'
b'J',435.0,23.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',431.0,25.0,20.0,0.0,0.116666666666667,b'Mon',b'F'
b'J',439.0,360.0,20.0,0.0,16.5,b'Wed',b'F'
b'J',424.0,72.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',444.0,29.0,20.0,0.0,21.1,b'Sun',b'VF'
b'J',441.0,29.0,20.0,0.0,21.0833333333333,b'Sun',b'VF'
b'J',50.0,207.0,20.0,0.0,15.4833333333333,b'Tue',b'VF'
b'J',36.0,236.0,20.0,0.0,11.45,b'Tue',b'VF'
b'J',43.0,278.0,20.0,0.0,17.1166666666667,b'Thu',b'VF'
b'J',47.0,701.0,100.0,0.0,15.4333333333333,b'Wed',b'VF'
b'J',49.0,704.0,100.0,0.0,15.2833333333333,b'Wed',b'VF'
b'J',45.0,705.0,150.0,0.0,15.45,b'Wed',b'F'
b'J',41.0,707.0,150.0,0.0,15.3,b'Wed',b'F'
b'J',48.0,707.0,200.0,0.0,17.7666666666667,b'Wed',b'F'
b'J',44.0,709.0,200.0,0.0,15.3166666666667,b'Wed',b'F'
b'J',45.0,708.0,20.0,0.0,14.2333333333333,b'Wed',b'VF'
b'J',434.0,72.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',434.0,71.0,20.0,0.0,13.1166666666667,b'Sun',b'F'
b'J',442.0,31.0,20.0,0.0,21.1,b'Sun',b'VF'
b'J',447.0,29.0,20.0,0.0,21.1166666666667,b'Sun',b'F'
b'J',438.0,30.0,20.0,0.0,21.25,b'Sun',b'VF'
b'J',50.0,790.0,20.0,200.0,11.9833333333333,b'Thu',b'VF'
b'J',4515.0,55.0,20.0,0.0,16.6166666666667,b'Wed',b'F'
b'J',446.0,31.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',447.0,73.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',445.0,75.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',455.0,239.0,20.0,0.0,14.75,b'Tue',b'F'
b'J',456.0,243.0,20.0,0.0,14.7,b'Tue',b'F'
b'J',459.0,24.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',462.0,245.0,20.0,0.0,13.9666666666667,b'Tue',b'F'
b'J',448.0,243.0,20.0,0.0,13.95,b'Tue',b'F'
b'J',457.0,242.0,20.0,0.0,13.9666666666667,b'Tue',b'F'
b'J',459.0,493.0,20.0,9.0,11.9666666666667,b'Thu',b'F'
b'J',453.0,75.0,20.0,0.0,13.1166666666667,b'Sun',b'F'
b'J',461.0,28.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',38.0,80.0,20.0,0.0,13.3666666666667,b'Mon',b'VF'
b'J',466.0,24.0,20.0,0.0,21.0833333333333,b'Sun',b'VF'
b'J',455.0,366.0,20.0,0.0,2.0,b'Fri',b'VF'
b'J',457.0,28.0,20.0,0.0,22.3333333333333,b'Sun',b'VF'
b'J',469.0,75.0,20.0,0.0,13.0666666666667,b'Sun',b'F'
b'J',467.0,109.0,20.0,1.0,19.3166666666667,b'Mon',b'VF'
b'J',466.0,145.0,20.0,0.0,6.15,b'Fri',b'VF'
b'J',466.0,159.0,20.0,27.0,15.65,b'Wed',b'VF'
b'J',458.0,163.0,20.0,1.0,16.8166666666667,b'Mon',b'VF'
b'J',472.0,240.0,20.0,1.0,17.5333333333333,b'Mon',b'VF'
b'J',471.0,241.0,20.0,0.0,17.6166666666667,b'Mon',b'VF'
b'J',461.0,262.0,20.0,0.0,19.6333333333333,b'Mon',b'VF'
b'J',471.0,26.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',457.0,73.0,20.0,0.0,13.0666666666667,b'Sun',b'F'
b'J',52.0,328.0,20.0,0.0,15.6,b'Fri',b'VF'
b'J',475.0,25.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',477.0,78.0,20.0,0.0,13.0666666666667,b'Sun',b'F'
b'J',475.0,73.0,20.0,0.0,13.0666666666667,b'Sun',b'F'
b'J',471.0,26.0,20.0,0.0,21.05,b'Sun',b'VF'
b'J',472.0,32.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',470.0,73.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',474.0,126.0,20.0,4.0,14.3666666666667,b'Mon',b'VF'
b'J',470.0,56.0,20.0,0.0,14.2833333333333,b'Mon',b'VF'
b'J',483.0,123.0,20.0,0.0,12.9333333333333,b'Mon',b'VF'
b'J',484.0,132.0,20.0,0.0,17.2666666666667,b'Fri',b'F'
b'J',485.0,26.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',484.0,32.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',485.0,29.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',484.0,25.0,20.0,0.0,21.0666666666667,b'Sun',b'VF'
b'J',53.0,174.0,20.0,0.0,17.4666666666667,b'Fri',b'VF'
b'J',41.0,180.0,20.0,0.0,17.4666666666667,b'Fri',b'VF'
b'J',48.0,253.0,20.0,0.0,12.25,b'Fri',b'VF'
b'J',44.0,412.0,20.0,1.0,17.5166666666667,b'Fri',b'VF'
b'J',44.0,530.0,20.0,0.0,11.9666666666667,b'Fri',b'VF'
b'J',45.0,61.0,20.0,0.0,10.75,b'Fri',b'VF'
b'J',489.0,78.0,20.0,0.0,13.0666666666667,b'Sun',b'F'
b'J',475.0,989.0,20.0,0.0,11.1666666666667,b'Tue',b'F'
b'J',480.0,1417.0,20.0,0.0,14.5166666666667,b'Mon',b'F'
b'J',484.0,139.0,20.0,0.0,9.71666666666667,b'Mon',b'VF'
b'J',478.0,385.0,20.0,0.0,14.9833333333333,b'Mon',b'F'
b'J',484.0,714.0,20.0,2.0,14.2166666666667,b'Mon',b'M'
b'J',480.0,143.0,20.0,0.0,13.5833333333333,b'Thu',b'VF'
b'J',481.0,37.0,10.0,0.0,12.8333333333333,b'Mon',b'VF'
b'J',490.0,35.0,20.0,0.0,12.8333333333333,b'Mon',b'VF'
b'J',482.0,73.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',485.0,69.0,20.0,0.0,8.56666666666667,b'Mon',b'F'
b'J',4952.0,18.0,20.0,0.0,10.1333333333333,b'Thu',b'F'
b'J',501.0,77.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',498.0,75.0,20.0,0.0,13.5833333333333,b'Mon',b'VF'
b'J',489.0,75.0,20.0,0.0,13.0666666666667,b'Sun',b'F'
b'J',489.0,76.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',507.0,149.0,20.0,38.0,13.9166666666667,b'Tue',b'VF'
b'J',501.0,72.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',43.0,99.0,20.0,0.0,10.3,b'Fri',b'VF'
b'J',45.0,104.0,20.0,0.0,9.93333333333333,b'Fri',b'VF'
b'J',49.0,108.0,20.0,0.0,10.75,b'Wed',b'VF'
b'J',43.0,112.0,20.0,0.0,10.0666666666667,b'Fri',b'VF'
b'J',45.0,111.0,20.0,0.0,16.1833333333333,b'Wed',b'VF'
b'J',50.0,125.0,20.0,0.0,17.25,b'Tue',b'VF'
b'J',53.0,141.0,20.0,0.0,16.35,b'Fri',b'VF'
b'J',51.0,156.0,20.0,0.0,16.1333333333333,b'Fri',b'VF'
b'J',44.0,173.0,20.0,0.0,16.6,b'Fri',b'VF'
b'J',49.0,174.0,20.0,0.0,16.7166666666667,b'Mon',b'VF'
b'J',56.0,27.0,20.0,0.0,20.1833333333333,b'Wed',b'VF'
b'J',44.0,10.0,20.0,0.0,11.45,b'Thu',b'VF'
b'J',511.0,69.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',517.0,77.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',517.0,70.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',522.0,69.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',519.0,76.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',47.0,107.0,20.0,0.0,14.65,b'Mon',b'VF'
b'J',48.0,113.0,20.0,0.0,13.3833333333333,b'Mon',b'VF'
b'J',51.0,176.0,20.0,0.0,13.1333333333333,b'Wed',b'VF'
b'J',52.0,176.0,20.0,0.0,14.9166666666667,b'Mon',b'VF'
b'J',55.0,327.0,20.0,5605.0,13.6,b'Fri',b'VF'
b'J',48.0,67.0,20.0,0.0,12.8166666666667,b'Mon',b'VF'
b'J',531.0,69.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',535.0,69.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',529.0,221.0,20.0,131.0,22.2166666666667,b'Mon',b'F'
b'J',529.0,256.0,20.0,0.0,18.3166666666667,b'Thu',b'VF'
b'J',532.0,115.0,20.0,0.0,11.9666666666667,b'Sun',b'VF'
b'J',529.0,118.0,20.0,0.0,10.65,b'Wed',b'VF'
b'J',534.0,149.0,20.0,22.0,11.5,b'Wed',b'VF'
b'J',531.0,196.0,20.0,2.0,13.9,b'Tue',b'VF'
b'J',533.0,263.0,20.0,0.0,12.5333333333333,b'Wed',b'VF'
b'J',533.0,326.0,20.0,0.0,14.8,b'Thu',b'F'
b'J',535.0,324.0,20.0,6.0,10.1666666666667,b'Fri',b'F'
b'J',532.0,71.0,20.0,0.0,15.7,b'Wed',b'VF'
b'J',531.0,75.0,20.0,0.0,13.0833333333333,b'Sun',b'VF'
b'J',543.0,71.0,20.0,0.0,13.0666666666667,b'Sun',b'F'
b'J',555.0,73.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',552.0,70.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',55.0,222.0,50.0,0.0,15.3833333333333,b'Fri',b'VF'
b'J',63.0,256.0,50.0,0.0,15.1166666666667,b'Fri',b'VF'
b'J',62.0,325.0,50.0,0.0,15.4333333333333,b'Fri',b'F'
b'J',60.0,385.0,50.0,20.0,15.15,b'Tue',b'VF'
b'J',63.0,530.0,20.0,0.0,16.3166666666667,b'Mon',b'VF'
b'J',57.0,525.0,20.0,4.0,16.3166666666667,b'Mon',b'VF'
b'J',53.0,534.0,20.0,5.0,16.15,b'Fri',b'VF'
b'J',53.0,528.0,50.0,0.0,13.8666666666667,b'Fri',b'VF'
b'J',55.0,532.0,50.0,0.0,13.8833333333333,b'Fri',b'VF'
b'J',52.0,533.0,50.0,0.0,15.5833333333333,b'Fri',b'F'
b'J',57.0,531.0,50.0,22.0,13.8833333333333,b'Fri',b'VF'
b'J',52.0,531.0,50.0,27.0,13.8833333333333,b'Fri',b'VF'
b'J',61.0,534.0,50.0,55.0,13.8833333333333,b'Fri',b'VF'
b'J',560.0,163.0,40.0,96.0,15.2166666666667,b'Mon',b'F'
b'J',558.0,123.0,10.0,0.0,10.3,b'Tue',b'VF'
b'J',561.0,72.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',562.0,72.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',566.0,70.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',569.0,72.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',569.0,78.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',55.0,154.0,20.0,0.0,3.0,b'Tue',b'VF'
b'J',577.0,75.0,20.0,0.0,13.1166666666667,b'Sun',b'F'
b'J',570.0,77.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',572.0,75.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',583.0,76.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',571.0,76.0,20.0,0.0,0.116666666666667,b'Mon',b'F'
b'J',62.0,15.0,20.0,0.0,17.35,b'Wed',b'VF'
b'J',56.0,18.0,20.0,0.0,17.2,b'Wed',b'VF'
b'J',64.0,28.0,20.0,0.0,16.8,b'Wed',b'VF'
b'J',63.0,10.0,20.0,0.0,19.15,b'Wed',b'VF'
b'J',57.0,73.0,20.0,0.0,16.4666666666667,b'Wed',b'VF'
b'J',577.0,78.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',578.0,70.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',578.0,234.0,20.0,49.0,14.6833333333333,b'Mon',b'F'
b'J',590.0,544.0,20.0,11.0,16.2333333333333,b'Mon',b'F'
b'J',64.0,29.0,20.0,0.0,21.2,b'Fri',b'VF'
b'J',599.0,148.0,20.0,3.0,17.55,b'Mon',b'VF'
b'J',602.0,164.0,20.0,0.0,19.5666666666667,b'Thu',b'VF'
b'J',592.0,167.0,20.0,0.0,20.65,b'Thu',b'VF'
b'J',599.0,29.0,20.0,0.0,13.0333333333333,b'Fri',b'VF'
b'J',597.0,54.0,20.0,0.0,15.05,b'Fri',b'VF'
b'J',595.0,71.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',600.0,76.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',603.0,70.0,20.0,0.0,13.2333333333333,b'Sun',b'F'
b'J',595.0,74.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',66.0,118.0,20.0,0.0,13.5166666666667,b'Tue',b'VF'
b'J',67.0,12.0,20.0,0.0,18.1333333333333,b'Wed',b'VF'
b'J',63.0,11.0,20.0,0.0,18.1166666666667,b'Wed',b'VF'
b'J',63.0,180.0,20.0,0.0,16.4833333333333,b'Tue',b'VF'
b'J',57.0,279.0,20.0,0.0,9.33333333333333,b'Wed',b'VF'
b'J',57.0,37.0,20.0,0.0,12.7,b'Tue',b'VF'
b'J',54.0,46.0,20.0,0.0,17.5666666666667,b'Tue',b'VF'
b'J',61.0,65.0,20.0,0.0,17.0833333333333,b'Tue',b'VF'
b'J',61.0,68.0,20.0,0.0,17.7666666666667,b'Tue',b'VF'
b'J',54.0,10.0,20.0,0.0,12.6333333333333,b'Tue',b'VF'
b'J',56.0,91.0,20.0,0.0,14.0833333333333,b'Tue',b'VF'
b'J',6197.0,16.0,20.0,0.0,9.46666666666667,b'Thu',b'F'
b'J',616.0,70.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',67.0,132.0,20.0,0.0,15.45,b'Thu',b'VF'
b'J',71.0,178.0,20.0,0.0,15.15,b'Wed',b'VF'
b'J',71.0,66.0,20.0,0.0,12.0333333333333,b'Sun',b'VF'
b'J',661.0,71.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',663.0,168.0,20.0,157.0,16.7666666666667,b'Mon',b'M'
b'J',670.0,69.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',673.0,76.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',682.0,75.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',65.0,108.0,20.0,0.0,15.05,b'Tue',b'VF'
b'J',73.0,147.0,20.0,0.0,10.2833333333333,b'Wed',b'VF'
b'J',64.0,241.0,20.0,0.0,12.8666666666667,b'Tue',b'VF'
b'J',72.0,242.0,20.0,0.0,14.5833333333333,b'Wed',b'VF'
b'J',683.0,76.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',695.0,74.0,20.0,0.0,13.1166666666667,b'Sun',b'F'
b'J',69.0,257.0,20.0,0.0,10.3833333333333,b'Tue',b'VF'
b'J',66.0,256.0,20.0,0.0,10.95,b'Tue',b'VF'
b'J',67.0,259.0,20.0,0.0,10.6333333333333,b'Tue',b'VF'
b'J',65.0,270.0,20.0,0.0,10.0,b'Tue',b'VF'
b'J',74.0,322.0,20.0,0.0,11.7,b'Tue',b'VF'
b'J',695.0,142.0,20.0,0.0,15.4166666666667,b'Tue',b'F'
b'J',696.0,77.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',72.0,317.0,20.0,0.0,11.95,b'Tue',b'VF'
b'J',20.0,413.0,20.0,0.0,17.2,b'Thu',b'VF'
b'J',696.0,71.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',706.0,78.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',707.0,69.0,20.0,0.0,13.1166666666667,b'Sun',b'F'
b'J',707.0,379.0,20.0,0.0,15.7333333333333,b'Tue',b'M'
b'J',71.0,116.0,20.0,0.0,20.6333333333333,b'Tue',b'VF'
b'J',706.0,77.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',714.0,70.0,20.0,0.0,13.1,b'Sun',b'F'
b'J',722.0,69.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',722.0,72.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',712.0,71.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',717.0,72.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',719.0,69.0,20.0,0.0,13.0833333333333,b'Sun',b'F'
b'J',73.0,98.0,20.0,0.0,14.8333333333333,b'Tue',b'VF'
b'J',75.0,10.0,20.0,0.0,17.4166666666667,b'Thu',b'VF'
b'J',73.0,268.0,20.0,0.0,15.8666666666667,b'Wed',b'VF'
b'J',68.0,278.0,20.0,0.0,16.8,b'Wed',b'VF'
b'J',74.0,275.0,20.0,0.0,16.4833333333333,b'Wed',b'VF'
b'J',75.0,151.0,20.0,0.0,20.65,b'Wed',b'VF'
b'J',72.0,387.0,50.0,50.0,13.15,b'Thu',b'VF'
b'J',69.0,139.0,20.0,0.0,8.25,b'Tue',b'VF'
b'J',73.0,25.0,20.0,0.0,17.5,b'Tue',b'VF'
b'J',79.0,353.0,20.0,0.0,11.0,b'Thu',b'VF'
b'J',75.0,362.0,20.0,0.0,11.1,b'Thu',b'VF'
b'J',79.0,562.0,20.0,0.0,15.5833333333333,b'Mon',b'VF'
b'J',79.0,73.0,20.0,0.0,16.7,b'Tue',b'VF'
b'J',81.0,73.0,20.0,0.0,16.7,b'Tue',b'VF'
b'J',80.0,70.0,20.0,0.0,17.35,b'Tue',b'VF'
b'J',779.0,1118.0,20.0,78.0,18.0833333333333,b'Wed',b'M'
b'J',787.0,1114.0,20.0,8.0,13.9333333333333,b'Fri',b'F'
b'J',786.0,31.0,20.0,100.0,21.7166666666667,b'Tue',b'F'
b'J',779.0,36.0,20.0,98.0,21.7,b'Tue',b'F'
b'J',776.0,1109.0,20.0,0.0,14.2666666666667,b'Fri',b'F'
b'J',781.0,1117.0,20.0,263.0,14.3833333333333,b'Fri',b'M'
b'J',790.0,1111.0,20.0,80.0,13.9833333333333,b'Fri',b'M'
b'J',786.0,88.0,20.0,8.0,16.2666666666667,b'Mon',b'F'
b'J',75.0,298.0,20.0,0.0,15.7833333333333,b'Mon',b'VF'
b'J',86.0,613.0,20.0,0.0,10.4,b'Tue',b'VF'
b'J',78.0,672.0,20.0,245.0,10.8333333333333,b'Tue',b'F'
b'J',80.0,322.0,20.0,0.0,9.8,b'Thu',b'VF'
b'J',86.0,10.0,50.0,0.0,17.0166666666667,b'Mon',b'VF'
b'J',91.0,10.0,20.0,0.0,13.1166666666667,b'Thu',b'VF'
b'J',81.0,10.0,20.0,0.0,13.1166666666667,b'Thu',b'VF'
b'J',82.0,10.0,20.0,0.0,15.3833333333333,b'Thu',b'VF'
b'J',78.0,10.0,20.0,0.0,15.3833333333333,b'Thu',b'VF'
b'J',91.0,566.0,20.0,0.0,14.3833333333333,b'Thu',b'VF'
b'J',77.0,10.0,20.0,0.0,14.2,b'Thu',b'VF'
b'J',91.0,10.0,20.0,0.0,14.2,b'Thu',b'VF'
b'J',91.0,10.0,20.0,0.0,19.0833333333333,b'Wed',b'VF'
b'J',76.0,10.0,20.0,0.0,19.0833333333333,b'Wed',b'VF'
b'J',86.0,158.0,20.0,0.0,2.68333333333333,b'Tue',b'VF'
b'J',88.0,343.0,20.0,0.0,9.71666666666667,b'Tue',b'VF'
b'J',874.0,315.0,20.0,2.0,14.8,b'Mon',b'F'
b'J',88.0,97.0,20.0,0.0,14.7,b'Tue',b'VF'
b'J',91.0,104.0,20.0,0.0,14.7,b'Tue',b'VF'
b'J',91.0,10.0,50.0,0.0,17.4166666666667,b'Mon',b'F'
b'J',94.0,10.0,20.0,0.0,18.3333333333333,b'Mon',b'VF'
b'J',87.0,10.0,50.0,0.0,17.9166666666667,b'Mon',b'VF'
b'J',880.0,15.0,20.0,2990.0,17.4666666666667,b'Tue',b'VF'
b'J',890.0,222.0,20.0,3198.0,17.5666666666667,b'Tue',b'M'
b'J',886.0,314.0,20.0,3611.0,17.65,b'Tue',b'M'
b'J',882.0,430.0,20.0,2949.0,10.5,b'Wed',b'M'
b'J',892.0,435.0,20.0,1.0,16.8333333333333,b'Fri',b'F'
b'J',880.0,59.0,20.0,3488.0,17.6833333333333,b'Tue',b'F'
b'J',94.0,270.0,20.0,0.0,5.78333333333333,b'Tue',b'VF'
b'J',89.0,275.0,20.0,0.0,21.8833333333333,b'Mon',b'VF'
b'J',94.0,282.0,20.0,0.0,21.6833333333333,b'Mon',b'VF'
b'J',85.0,166.0,20.0,0.0,13.8333333333333,b'Wed',b'VF'
b'J',20.0,68.0,20.0,0.0,13.2166666666667,b'Tue',b'VF'
b'J',20.0,10.0,20.0,0.0,13.75,b'Tue',b'VF'
b'J',911.0,21.0,10.0,3.0,15.1833333333333,b'Tue',b'VF'
b'J',911.0,16.0,10.0,3.0,10.9333333333333,b'Wed',b'F'
b'J',910.0,23.0,10.0,3.0,16.7666666666667,b'Tue',b'F'
b'J',910.0,17.0,10.0,3.0,10.8,b'Tue',b'F'
b'J',917.0,21.0,10.0,4.0,9.28333333333333,b'Thu',b'F'
b'J',88.0,1387.0,20.0,0.0,9.73333333333333,b'Tue',b'VF'
b'J',87.0,1389.0,20.0,0.0,9.71666666666667,b'Tue',b'VF'
b'J',98.0,2098.0,20.0,0.0,9.73333333333333,b'Tue',b'VF'
b'J',89.0,217.0,20.0,0.0,10.45,b'Tue',b'VF'
b'J',91.0,217.0,20.0,0.0,9.71666666666667,b'Tue',b'VF'
b'J',99.0,22.0,20.0,0.0,9.71666666666667,b'Tue',b'VF'
b'J',94.0,34.0,20.0,0.0,9.73333333333333,b'Tue',b'VF'
b'J',98.0,494.0,20.0,0.0,9.68333333333333,b'Tue',b'VF'
b'J',96.0,31.0,20.0,0.0,16.2833333333333,b'Tue',b'VF'
b'J',95.0,806.0,10.0,0.0,20.7833333333333,b'Sun',b'VF'
b'J',100.0,14.0,20.0,0.0,16.7,b'Wed',b'VF'
b'J',98.0,13.0,20.0,0.0,16.7333333333333,b'Wed',b'VF'
b'J',96.0,177.0,20.0,0.0,17.7666666666667,b'Tue',b'VF'
b'J',96.0,40.0,20.0,0.0,15.9666666666667,b'Wed',b'VF'
b'J',95.0,472.0,10.0,0.0,22.35,b'Fri',b'VF'
b'J',96.0,466.0,20.0,0.0,22.2833333333333,b'Fri',b'VF'
b'J',87.0,51.0,10.0,0.0,19.45,b'Tue',b'VF'
b'J',91.0,55.0,20.0,0.0,18.8166666666667,b'Tue',b'VF'
b'J',94.0,10.0,20.0,0.0,17.5333333333333,b'Wed',b'VF'
b'J',98.0,10.0,20.0,0.0,17.5333333333333,b'Wed',b'VF'
b'J',102.0,55.0,20.0,0.0,9.78333333333333,b'Tue',b'VF'
b'J',959.0,307.0,20.0,0.0,13.05,b'Thu',b'M'
b'J',960.0,308.0,20.0,0.0,9.91666666666667,b'Thu',b'M'
b'J',93.0,355.0,20.0,0.0,12.5666666666667,b'Thu',b'VF'
b'J',98.0,361.0,20.0,0.0,12.5833333333333,b'Thu',b'VF'
b'J',103.0,443.0,10.0,0.0,7.78333333333333,b'Sat',b'VF'
b'J',103.0,453.0,10.0,0.0,22.9333333333333,b'Fri',b'VF'
b'J',89.0,798.0,20.0,0.0,20.2166666666667,b'Tue',b'VF'
b'J',92.0,13.0,10.0,0.0,9.68333333333333,b'Sat',b'VF'
b'J',97.0,308.0,20.0,0.0,15.6333333333333,b'Tue',b'VF'
b'J',95.0,398.0,20.0,0.0,17.4666666666667,b'Wed',b'VF'
b'J',94.0,398.0,30.0,0.0,18.6833333333333,b'Wed',b'VF'
b'J',91.0,405.0,10.0,0.0,12.8666666666667,b'Sat',b'VF'
b'J',91.0,405.0,20.0,0.0,12.8666666666667,b'Sat',b'VF'
b'J',102.0,419.0,10.0,0.0,8.26666666666667,b'Sat',b'VF'
b'J',104.0,412.0,20.0,0.0,8.25,b'Sat',b'VF'
b'J',93.0,498.0,10.0,0.0,8.5,b'Sat',b'VF'
b'J',98.0,593.0,20.0,0.0,20.8166666666667,b'Tue',b'VF'
b'J',101.0,616.0,20.0,0.0,16.55,b'Tue',b'VF'
b'J',99.0,831.0,20.0,0.0,19.95,b'Tue',b'VF'
b'J',9910.0,52.0,20.0,29.0,9.61666666666667,b'Thu',b'M'
b'J',102.0,368.0,20.0,0.0,14.7666666666667,b'Tue',b'VF'
b'J',99.0,364.0,30.0,0.0,16.6333333333333,b'Tue',b'VF'
b'J',106.0,52.0,20.0,0.0,10.05,b'Tue',b'VF'
b'J',102.0,810.0,100.0,0.0,14.5166666666667,b'Mon',b'M'
b'J',106.0,804.0,200.0,0.0,13.6333333333333,b'Mon',b'M'
b'J',100.0,803.0,20.0,0.0,13.9166666666667,b'Mon',b'F'
b'J',107.0,867.0,200.0,0.0,9.96666666666667,b'Tue',b'M'
b'J',102.0,99.0,20.0,0.0,17.95,b'Tue',b'VF'
b'K',142.0,42.0,10.0,0.0,16.75,b'Tue',b'VF'
b'K',155.0,41.0,10.0,0.0,16.0,b'Thu',b'VF'
b'K',905.0,28.0,10.0,0.0,16.7166666666667,b'Tue',b'VF'
b'K',912.0,27.0,10.0,0.0,17.0833333333333,b'Tue',b'VF'
b'K',912.0,36.0,10.0,0.0,17.1833333333333,b'Tue',b'VF'
b'K',908.0,51.0,10.0,0.0,16.2666666666667,b'Thu',b'F'
b'L',1003.0,4349.0,20.0,0.0,13.9833333333333,b'Tue',b'F'
b'L',104.0,3326.0,20.0,0.0,10.1333333333333,b'Fri',b'VF'
b'L',101.0,3358.0,20.0,0.0,16.2333333333333,b'Wed',b'VF'
b'L',96.0,3507.0,20.0,0.0,9.96666666666667,b'Fri',b'VF'
b'L',95.0,3535.0,20.0,0.0,10.8,b'Wed',b'VF'
b'L',96.0,3570.0,20.0,0.0,10.3833333333333,b'Fri',b'VF'
b'L',95.0,3603.0,20.0,0.0,16.55,b'Wed',b'VF'
b'L',102.0,4293.0,20.0,0.0,13.8166666666667,b'Tue',b'VF'
b'L',106.0,4617.0,20.0,0.0,16.4333333333333,b'Fri',b'VF'
b'L',95.0,5012.0,20.0,0.0,16.7333333333333,b'Fri',b'VF'
b'L',107.0,5609.0,20.0,0.0,16.2,b'Fri',b'VF'
b'L',99.0,13741.0,10.0,0.0,13.7333333333333,b'Thu',b'VF'
b'L',99.0,11515.0,20.0,0.0,16.3666666666667,b'Thu',b'VF'
b'L',110.0,11521.0,20.0,0.0,16.7666666666667,b'Thu',b'VF'
b'L',1059.0,2778.0,10.0,0.0,5.76666666666667,b'Thu',b'VF'
